-543.1300447025546,345.5,0.2,0.0
-543.1300447025546,345.3,0.30000000000000004,0.04000000000000001
-543.1700447025546,345.0,0.4,0.0
-543.1700447025546,344.6,0.3019463862516859,0.012165379807986917
-543.1822100823626,344.2980536137483,0.20498483564924427,-0.06256425572539916
-543.1196458266372,344.09306877809905,0.10935531550248312,-0.06414659388895103
-543.0554992327483,343.9837134625966,0.01529617024728383,-0.07253097300888456
-542.9829682597394,343.96841729234933,-0.07695616894037996,-0.08765844417228438
-542.8953098155672,344.0453734612897,-0.16716747219941067,-0.10946184304727385
-542.78584797252,344.21254093348915,-0.25510599635659237,-0.1378658717124076
-542.6479821008076,344.4676469298457,-0.34054276726994986,-0.17278719039558998
-542.4751949104119,344.80818969711567,-0.42325185879847005,-0.21413451901075004
-542.2610603914012,345.23144155591416,-0.5030106680583035,-0.2618087483685655
-541.9992516430326,345.7344522239725,-0.5796001866300889,-0.31570306092574363
-541.6835485821068,346.3140524106026,-0.6528052673869768,-0.37570306092574357
-541.3078455211811,346.96685767798954,-0.722414886618262,-0.4416869137723845
-540.8661586074087,347.6892725646078,-0.7882224011292704,-0.513525494466534
-540.3526331129422,348.47749496573704,-0.85002580000426,-0.5910825449250285
-539.7615505680171,349.32752076574127,-0.9076279507256044,-0.6742148399901602
-539.0873357280269,350.2351487164669,-0.9652301014469489,-0.7573471350552918
-538.3299885929716,351.2003788179138,-1.0228322521682933,-0.8404794301204235
-537.4895091628512,352.22321107008213,-1.0804344028896378,-0.9236117251855551
-536.5658974376656,353.30364547297177,-1.1380365536109822,-1.0067440202506868
-535.5591534174149,354.4416820265827,-1.1956387043323264,-1.0898763153158184
-534.4692771020991,355.63732073091506,-1.2532408550536707,-1.17300861038095
-533.2962684917181,356.8905615859687,-1.310843005775015,-1.2561409054460817
-532.0401275862721,358.20140459174377,-1.3684451564963591,-1.3392732005112133
-530.7008543857609,359.56984974824013,-1.4260473072177033,-1.422405495576345
-529.2784488901846,360.9958970554578,-1.3260473072177033,-1.382405495576345
-527.8960433946082,362.32194436267554,-1.2260473072177032,-1.342405495576345
-526.5536378990319,363.54799166989324,-1.126047307217703,-1.3024054955763449
-525.2512324034556,364.6740389771109,-1.026047307217703,-1.2624054955763448
-523.9888269078792,365.7000862843286,-0.926047307217703,-1.2224054955763448
-522.7664214123029,366.6261335915463,-0.826047307217703,-1.1824054955763448
-521.5840159167266,367.452180898764,-0.726047307217703,-1.1424054955763447
-520.4416104211502,368.1782282059817,-0.6260473072177031,-1.1024054955763447
-519.3392049255739,368.8042755131994,-0.5260473072177031,-1.0624054955763447
-518.2767994299975,369.3303228204171,-0.4260473072177031,-1.0224054955763446
-517.2543939344212,369.7563701276348,-0.32604730721770314,-0.9824054955763446
-516.2719884388448,370.0824174348525,-0.22604730721770314,-0.9424054955763446
-515.3295829432684,370.3084647420702,-0.12604730721770313,-0.9024054955763445
-514.4271774476921,370.4345120492879,-0.026047307217703125,-0.8624054955763445
-513.5647719521157,370.4605593565056,0.07395269278229688,-0.8224054955763445
-512.7423664565393,370.3866066637233,0.17395269278229689,-0.7824054955763444
-511.95996096096303,370.212653970941,0.2739526927822969,-0.7424054955763444
-511.2175554653867,369.9387012781587,0.3739526927822969,-0.7024054955763444
-510.5151499698103,369.5647485853764,0.4739526927822969,-0.6624054955763443
-509.852744474234,369.0907958925941,0.5739526927822969,-0.6224054955763443
